Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2022-01-12,55.73647,Halifax Dartmouth,Halifax,covN2,solid
2022-01-17,65.6071875,Halifax Dartmouth,Halifax,covN2,solid
2022-01-19,46.2941425,Halifax Dartmouth,Halifax,covN2,solid
2022-01-24,26.4008975,Halifax Dartmouth,Halifax,covN2,solid
2022-01-26,58.0500625,Halifax Dartmouth,Halifax,covN2,solid
2022-01-31,49.28856,Halifax Dartmouth,Halifax,covN2,solid
2022-02-02,19.0161425,Halifax Dartmouth,Halifax,covN2,solid
2022-02-07,14.649795,Halifax Dartmouth,Halifax,covN2,solid
2022-02-09,6.2685425,Halifax Dartmouth,Halifax,covN2,solid
2022-02-14,22.8176525,Halifax Dartmouth,Halifax,covN2,solid
2022-02-16,29.517205,Halifax Dartmouth,Halifax,covN2,solid
2022-02-21,12.7989025,Halifax Dartmouth,Halifax,covN2,solid
2022-02-23,11.858075,Halifax Dartmouth,Halifax,covN2,solid
2022-02-28,8.758725,Halifax Dartmouth,Halifax,covN2,solid
2022-03-02,4.1056925,Halifax Dartmouth,Halifax,covN2,solid
2022-03-07,4.9439325,Halifax Dartmouth,Halifax,covN2,solid
2022-03-09,3.83824,Halifax Dartmouth,Halifax,covN2,solid
2022-03-14,3,Halifax Dartmouth,Halifax,covN2,solid
2022-03-16,3.753315,Halifax Dartmouth,Halifax,covN2,solid
2022-03-21,4.01908,Halifax Dartmouth,Halifax,covN2,solid
2022-03-23,5.71809,Halifax Dartmouth,Halifax,covN2,solid
2022-03-28,6.694705,Halifax Dartmouth,Halifax,covN2,solid
2022-03-30,7.5208075,Halifax Dartmouth,Halifax,covN2,solid
2022-04-04,45.11995,Halifax Dartmouth,Halifax,covN2,solid
2022-04-06,93.8393675,Halifax Dartmouth,Halifax,covN2,solid
2022-04-11,83.3647225,Halifax Dartmouth,Halifax,covN2,solid
2022-04-13,60.7187975,Halifax Dartmouth,Halifax,covN2,solid
2022-04-18,70.90001,Halifax Dartmouth,Halifax,covN2,solid
2022-04-20,67.237065,Halifax Dartmouth,Halifax,covN2,solid
2022-04-25,63.03135,Halifax Dartmouth,Halifax,covN2,solid
