date,seven_day_rolling_avg,location,region,measureID,fractionID,viral_load,province_abbr,region_pop,pruid,province,province_pop
2022-01-09,491.908638,Winnipeg North End,Winnipeg,covN2,solid,478.04034,MB,825000,46,Manitoba,1342153
2022-01-10,490.240756,Winnipeg North End,Winnipeg,covN2,solid,480.282555,MB,825000,46,Manitoba,1342153
2022-01-12,426.757692,Winnipeg North End,Winnipeg,covN2,solid,261.354335,MB,825000,46,Manitoba,1342153
2022-01-13,393.62337,Winnipeg North End,Winnipeg,covN2,solid,222.148485,MB,825000,46,Manitoba,1342153
2022-01-15,358.854459,Winnipeg North End,Winnipeg,covN2,solid,352.44658,MB,825000,46,Manitoba,1342153
2022-01-16,317.609794,Winnipeg North End,Winnipeg,covN2,solid,271.817015,MB,825000,46,Manitoba,1342153
2022-01-17,246.828261,Winnipeg North End,Winnipeg,covN2,solid,126.37489,MB,825000,46,Manitoba,1342153
2022-01-19,257.820613,Winnipeg North End,Winnipeg,covN2,solid,316.316095,MB,825000,46,Manitoba,1342153
2022-01-20,232.642023,Winnipeg North End,Winnipeg,covN2,solid,96.255535,MB,825000,46,Manitoba,1342153
2022-01-22,210.267451,Winnipeg North End,Winnipeg,covN2,solid,240.57372,MB,825000,46,Manitoba,1342153
2022-01-23,212.632222,Winnipeg North End,Winnipeg,covN2,solid,283.64087,MB,825000,46,Manitoba,1342153
2022-01-24,220.637249,Winnipeg North End,Winnipeg,covN2,solid,166.400025,MB,825000,46,Manitoba,1342153
2022-01-26,238.864306,Winnipeg North End,Winnipeg,covN2,solid,407.45138,MB,825000,46,Manitoba,1342153
2022-01-27,266.690418,Winnipeg North End,Winnipeg,covN2,solid,235.386095,MB,825000,46,Manitoba,1342153
2022-01-29,248.964272,Winnipeg North End,Winnipeg,covN2,solid,151.94299,MB,825000,46,Manitoba,1342153
2022-01-30,228.121251,Winnipeg North End,Winnipeg,covN2,solid,179.425765,MB,825000,46,Manitoba,1342153
2022-01-31,221.386678,Winnipeg North End,Winnipeg,covN2,solid,132.72716,MB,825000,46,Manitoba,1342153
2022-02-02,146.865748,Winnipeg North End,Winnipeg,covN2,solid,34.84673,MB,825000,46,Manitoba,1342153
2022-02-03,112.573335,Winnipeg North End,Winnipeg,covN2,solid,63.92403,MB,825000,46,Manitoba,1342153
2022-02-05,95.299185,Winnipeg North End,Winnipeg,covN2,solid,65.57224,MB,825000,46,Manitoba,1342153
2022-02-06,78.526925,Winnipeg North End,Winnipeg,covN2,solid,95.564465,MB,825000,46,Manitoba,1342153
2022-02-07,55.694993,Winnipeg North End,Winnipeg,covN2,solid,18.5675,MB,825000,46,Manitoba,1342153
2022-02-09,56.979969,Winnipeg North End,Winnipeg,covN2,solid,41.27161,MB,825000,46,Manitoba,1342153
2022-02-10,49.349196,Winnipeg North End,Winnipeg,covN2,solid,25.770165,MB,825000,46,Manitoba,1342153
2022-02-12,44.190791,Winnipeg North End,Winnipeg,covN2,solid,39.780215,MB,825000,46,Manitoba,1342153
2022-02-13,39.5275,Winnipeg North End,Winnipeg,covN2,solid,72.24801,MB,825000,46,Manitoba,1342153
2022-02-14,46.889659,Winnipeg North End,Winnipeg,covN2,solid,55.378295,MB,825000,46,Manitoba,1342153
2022-02-16,48.067988,Winnipeg North End,Winnipeg,covN2,solid,47.163255,MB,825000,46,Manitoba,1342153
2022-02-17,53.629434,Winnipeg North End,Winnipeg,covN2,solid,53.577395,MB,825000,46,Manitoba,1342153
2022-02-19,47.672661,Winnipeg North End,Winnipeg,covN2,solid,9.99635,MB,825000,46,Manitoba,1342153
2022-02-20,38.446259,Winnipeg North End,Winnipeg,covN2,solid,26.116,MB,825000,46,Manitoba,1342153
2022-02-21,30.204669,Winnipeg North End,Winnipeg,covN2,solid,14.170345,MB,825000,46,Manitoba,1342153
2022-02-23,22.980679,Winnipeg North End,Winnipeg,covN2,solid,11.043305,MB,825000,46,Manitoba,1342153
2022-02-24,14.513647,Winnipeg North End,Winnipeg,covN2,solid,11.242235,MB,825000,46,Manitoba,1342153
2022-02-26,17.673172,Winnipeg North End,Winnipeg,covN2,solid,25.793975,MB,825000,46,Manitoba,1342153
2022-02-27,15.947247,Winnipeg North End,Winnipeg,covN2,solid,17.486375,MB,825000,46,Manitoba,1342153
2022-02-28,16.005914,Winnipeg North End,Winnipeg,covN2,solid,14.46368,MB,825000,46,Manitoba,1342153
2022-03-02,15.108859,Winnipeg North End,Winnipeg,covN2,solid,6.55803,MB,825000,46,Manitoba,1342153
2022-03-03,15.325069,Winnipeg North End,Winnipeg,covN2,solid,12.323285,MB,825000,46,Manitoba,1342153
2022-03-05,12.574974,Winnipeg North End,Winnipeg,covN2,solid,12.0435,MB,825000,46,Manitoba,1342153
2022-03-06,10.903207,Winnipeg North End,Winnipeg,covN2,solid,9.12754,MB,825000,46,Manitoba,1342153
2022-03-07,23.94228,Winnipeg North End,Winnipeg,covN2,solid,79.659045,MB,825000,46,Manitoba,1342153
2022-03-09,24.499711,Winnipeg North End,Winnipeg,covN2,solid,9.345185,MB,825000,46,Manitoba,1342153
2022-03-10,24.139594,Winnipeg North End,Winnipeg,covN2,solid,10.5227,MB,825000,46,Manitoba,1342153
2022-03-12,23.400281,Winnipeg North End,Winnipeg,covN2,solid,8.346935,MB,825000,46,Manitoba,1342153
2022-03-13,25.486598,Winnipeg North End,Winnipeg,covN2,solid,19.559125,MB,825000,46,Manitoba,1342153
2022-03-14,11.926754,Winnipeg North End,Winnipeg,covN2,solid,11.859825,MB,825000,46,Manitoba,1342153
2022-03-16,11.513012,Winnipeg North End,Winnipeg,covN2,solid,7.276475,MB,825000,46,Manitoba,1342153
2022-03-17,10.359285,Winnipeg North End,Winnipeg,covN2,solid,4.754065,MB,825000,46,Manitoba,1342153
2022-03-20,7.4630225,Winnipeg North End,Winnipeg,covN2,solid,5.961725,MB,825000,46,Manitoba,1342153
2022-03-21,5.55428,Winnipeg North End,Winnipeg,covN2,solid,4.224855,MB,825000,46,Manitoba,1342153
2022-03-23,4.90967625,Winnipeg North End,Winnipeg,covN2,solid,4.69806,MB,825000,46,Manitoba,1342153
2022-03-24,5.61897125,Winnipeg North End,Winnipeg,covN2,solid,7.591245,MB,825000,46,Manitoba,1342153
2022-03-26,11.79029,Winnipeg North End,Winnipeg,covN2,solid,36.475565,MB,825000,46,Manitoba,1342153
2022-03-27,13.749438,Winnipeg North End,Winnipeg,covN2,solid,15.757465,MB,825000,46,Manitoba,1342153
2022-03-28,16.519764,Winnipeg North End,Winnipeg,covN2,solid,18.076485,MB,825000,46,Manitoba,1342153
2022-03-30,22.048642,Winnipeg North End,Winnipeg,covN2,solid,32.34245,MB,825000,46,Manitoba,1342153
2022-03-31,25.028587,Winnipeg North End,Winnipeg,covN2,solid,22.49097,MB,825000,46,Manitoba,1342153
2022-04-02,23.602729,Winnipeg North End,Winnipeg,covN2,solid,29.346275,MB,825000,46,Manitoba,1342153
2022-04-03,24.043421,Winnipeg North End,Winnipeg,covN2,solid,17.960925,MB,825000,46,Manitoba,1342153
2022-04-04,28.251984,Winnipeg North End,Winnipeg,covN2,solid,39.1193,MB,825000,46,Manitoba,1342153
2022-04-06,48.504205,Winnipeg North End,Winnipeg,covN2,solid,133.603555,MB,825000,46,Manitoba,1342153
2022-04-07,46.259737,Winnipeg North End,Winnipeg,covN2,solid,11.26863,MB,825000,46,Manitoba,1342153
2022-04-09,49.991613,Winnipeg North End,Winnipeg,covN2,solid,48.005655,MB,825000,46,Manitoba,1342153
2022-04-10,55.835108,Winnipeg North End,Winnipeg,covN2,solid,47.1784,MB,825000,46,Manitoba,1342153
2022-04-11,56.431944,Winnipeg North End,Winnipeg,covN2,solid,42.10348,MB,825000,46,Manitoba,1342153
2022-04-13,34.332231,Winnipeg North End,Winnipeg,covN2,solid,23.10499,MB,825000,46,Manitoba,1342153
2022-04-14,44.782041,Winnipeg North End,Winnipeg,covN2,solid,63.51768,MB,825000,46,Manitoba,1342153
2022-04-16,46.32235,Winnipeg North End,Winnipeg,covN2,solid,55.7072,MB,825000,46,Manitoba,1342153
2022-04-17,45.69893,Winnipeg North End,Winnipeg,covN2,solid,44.0613,MB,825000,46,Manitoba,1342153
2022-04-18,44.276037,Winnipeg North End,Winnipeg,covN2,solid,34.989015,MB,825000,46,Manitoba,1342153
2022-04-20,70.716044,Winnipeg North End,Winnipeg,covN2,solid,155.305025,MB,825000,46,Manitoba,1342153
2022-04-21,63.320897,Winnipeg North End,Winnipeg,covN2,solid,26.541945,MB,825000,46,Manitoba,1342153
2022-04-23,58.541743,Winnipeg North End,Winnipeg,covN2,solid,31.81143,MB,825000,46,Manitoba,1342153
2022-04-24,52.497975,Winnipeg North End,Winnipeg,covN2,solid,13.84246,MB,825000,46,Manitoba,1342153
2022-04-27,25.66859875,Winnipeg North End,Winnipeg,covN2,solid,30.47856,MB,825000,46,Manitoba,1342153
2022-04-28,28.6353125,Winnipeg North End,Winnipeg,covN2,solid,38.4088,MB,825000,46,Manitoba,1342153
2022-04-30,25.69669,Winnipeg North End,Winnipeg,covN2,solid,20.05694,MB,825000,46,Manitoba,1342153
2022-05-01,44.00093375,Winnipeg North End,Winnipeg,covN2,solid,87.059435,MB,825000,46,Manitoba,1342153
2022-05-02,40.068497,Winnipeg North End,Winnipeg,covN2,solid,24.33875,MB,825000,46,Manitoba,1342153
2022-05-04,38.790634,Winnipeg North End,Winnipeg,covN2,solid,24.089245,MB,825000,46,Manitoba,1342153
2022-05-05,34.976637,Winnipeg North End,Winnipeg,covN2,solid,19.338815,MB,825000,46,Manitoba,1342153
2022-05-07,37.13851,Winnipeg North End,Winnipeg,covN2,solid,30.866305,MB,825000,46,Manitoba,1342153
2022-05-08,26.287234,Winnipeg North End,Winnipeg,covN2,solid,32.803055,MB,825000,46,Manitoba,1342153
2022-05-09,24.916799,Winnipeg North End,Winnipeg,covN2,solid,17.486575,MB,825000,46,Manitoba,1342153
2022-05-11,29.650991,Winnipeg North End,Winnipeg,covN2,solid,47.760205,MB,825000,46,Manitoba,1342153
2022-05-12,29.517632,Winnipeg North End,Winnipeg,covN2,solid,18.67202,MB,825000,46,Manitoba,1342153
2022-05-14,26.576964,Winnipeg North End,Winnipeg,covN2,solid,16.162965,MB,825000,46,Manitoba,1342153
2022-05-15,25.372797,Winnipeg North End,Winnipeg,covN2,solid,26.78222,MB,825000,46,Manitoba,1342153
2022-05-16,26.153832,Winnipeg North End,Winnipeg,covN2,solid,21.39175,MB,825000,46,Manitoba,1342153
2022-05-18,21.800775,Winnipeg North End,Winnipeg,covN2,solid,25.99492,MB,825000,46,Manitoba,1342153
2022-05-19,23.642956,Winnipeg North End,Winnipeg,covN2,solid,27.882925,MB,825000,46,Manitoba,1342153
2022-05-21,21.835868,Winnipeg North End,Winnipeg,covN2,solid,7.127525,MB,825000,46,Manitoba,1342153
2022-05-22,19.727124,Winnipeg North End,Winnipeg,covN2,solid,16.2385,MB,825000,46,Manitoba,1342153
2022-05-23,17.566758,Winnipeg North End,Winnipeg,covN2,solid,10.58992,MB,825000,46,Manitoba,1342153
2022-05-26,11.5008125,Winnipeg North End,Winnipeg,covN2,solid,12.047305,MB,825000,46,Manitoba,1342153
2022-05-28,21.35056875,Winnipeg North End,Winnipeg,covN2,solid,46.52655,MB,825000,46,Manitoba,1342153
2022-05-29,46.20530875,Winnipeg North End,Winnipeg,covN2,solid,115.65746,MB,825000,46,Manitoba,1342153
2022-05-30,53.50199125,Winnipeg North End,Winnipeg,covN2,solid,39.77665,MB,825000,46,Manitoba,1342153
2022-06-01,69.689368,Winnipeg North End,Winnipeg,covN2,solid,134.438875,MB,825000,46,Manitoba,1342153
2022-06-02,69.488486,Winnipeg North End,Winnipeg,covN2,solid,11.042895,MB,825000,46,Manitoba,1342153
2022-06-04,63.991188,Winnipeg North End,Winnipeg,covN2,solid,19.04006,MB,825000,46,Manitoba,1342153
2022-06-05,46.754096,Winnipeg North End,Winnipeg,covN2,solid,29.472,MB,825000,46,Manitoba,1342153
2022-06-06,44.437239,Winnipeg North End,Winnipeg,covN2,solid,28.192365,MB,825000,46,Manitoba,1342153
2022-06-08,20.629678,Winnipeg North End,Winnipeg,covN2,solid,15.40107,MB,825000,46,Manitoba,1342153
2022-06-09,22.453484,Winnipeg North End,Winnipeg,covN2,solid,20.161925,MB,825000,46,Manitoba,1342153
2022-06-11,25.468855,Winnipeg North End,Winnipeg,covN2,solid,34.116915,MB,825000,46,Manitoba,1342153
2022-06-12,24.627551,Winnipeg North End,Winnipeg,covN2,solid,25.26548,MB,825000,46,Manitoba,1342153
2022-06-13,24.24328,Winnipeg North End,Winnipeg,covN2,solid,26.27101,MB,825000,46,Manitoba,1342153
2022-06-15,21.763066,Winnipeg North End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2022-06-16,18.502044,Winnipeg North End,Winnipeg,covN2,solid,3.856815,MB,825000,46,Manitoba,1342153
2022-06-18,13.311649,Winnipeg North End,Winnipeg,covN2,solid,8.16494,MB,825000,46,Manitoba,1342153
2022-06-19,8.858553,Winnipeg North End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2022-06-20,4.204351,Winnipeg North End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2022-06-22,4.204351,Winnipeg North End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2022-06-23,4.428108,Winnipeg North End,Winnipeg,covN2,solid,4.9756,MB,825000,46,Manitoba,1342153
2022-06-25,4.087241,Winnipeg North End,Winnipeg,covN2,solid,6.460605,MB,825000,46,Manitoba,1342153
2022-06-26,4.370193,Winnipeg North End,Winnipeg,covN2,solid,4.41476,MB,825000,46,Manitoba,1342153
2022-06-27,6.476963,Winnipeg North End,Winnipeg,covN2,solid,13.53385,MB,825000,46,Manitoba,1342153
2022-06-29,7.036201,Winnipeg North End,Winnipeg,covN2,solid,5.79619,MB,825000,46,Manitoba,1342153
2022-06-30,7.375191,Winnipeg North End,Winnipeg,covN2,solid,6.67055,MB,825000,46,Manitoba,1342153
2022-07-02,8.748651,Winnipeg North End,Winnipeg,covN2,solid,13.327905,MB,825000,46,Manitoba,1342153
2022-07-03,10.39264,Winnipeg North End,Winnipeg,covN2,solid,12.634705,MB,825000,46,Manitoba,1342153
2022-07-04,14.622112,Winnipeg North End,Winnipeg,covN2,solid,34.68121,MB,825000,46,Manitoba,1342153
2022-07-06,59.780472,Winnipeg North End,Winnipeg,covN2,solid,231.58799,MB,825000,46,Manitoba,1342153
2022-07-07,61.580457,Winnipeg North End,Winnipeg,covN2,solid,15.670475,MB,825000,46,Manitoba,1342153
2022-07-09,62.567587,Winnipeg North End,Winnipeg,covN2,solid,18.263555,MB,825000,46,Manitoba,1342153
2022-07-10,63.677308,Winnipeg North End,Winnipeg,covN2,solid,18.18331,MB,825000,46,Manitoba,1342153
2022-07-11,79.435071,Winnipeg North End,Winnipeg,covN2,solid,113.470025,MB,825000,46,Manitoba,1342153
2022-07-13,35.149238,Winnipeg North End,Winnipeg,covN2,solid,10.158825,MB,825000,46,Manitoba,1342153
2022-07-14,34.327583,Winnipeg North End,Winnipeg,covN2,solid,11.5622,MB,825000,46,Manitoba,1342153
2022-07-16,36.195004,Winnipeg North End,Winnipeg,covN2,solid,27.60066,MB,825000,46,Manitoba,1342153
2022-07-17,37.775623,Winnipeg North End,Winnipeg,covN2,solid,26.086405,MB,825000,46,Manitoba,1342153
2022-07-18,19.931616000000002,Winnipeg North End,Winnipeg,covN2,solid,24.24999,MB,825000,46,Manitoba,1342153
2022-07-20,27.118616,Winnipeg North End,Winnipeg,covN2,solid,46.093825,MB,825000,46,Manitoba,1342153
2022-07-21,49.127555,Winnipeg North End,Winnipeg,covN2,solid,121.606895,MB,825000,46,Manitoba,1342153
2022-07-23,57.540017,Winnipeg North End,Winnipeg,covN2,solid,69.66297,MB,825000,46,Manitoba,1342153
2022-07-24,62.98822,Winnipeg North End,Winnipeg,covN2,solid,53.32742,MB,825000,46,Manitoba,1342153
2022-07-25,66.673488,Winnipeg North End,Winnipeg,covN2,solid,42.67633,MB,825000,46,Manitoba,1342153
2022-07-27,61.884665,Winnipeg North End,Winnipeg,covN2,solid,22.14971,MB,825000,46,Manitoba,1342153
2022-07-28,40.986504,Winnipeg North End,Winnipeg,covN2,solid,17.11609,MB,825000,46,Manitoba,1342153
2022-07-30,33.740721,Winnipeg North End,Winnipeg,covN2,solid,33.434055,MB,825000,46,Manitoba,1342153
2022-07-31,27.826611,Winnipeg North End,Winnipeg,covN2,solid,23.75687,MB,825000,46,Manitoba,1342153
2022-08-01,23.633632,Winnipeg North End,Winnipeg,covN2,solid,21.711435,MB,825000,46,Manitoba,1342153
2022-08-03,24.599066,Winnipeg North End,Winnipeg,covN2,solid,26.97688,MB,825000,46,Manitoba,1342153
2022-08-04,24.697204,Winnipeg North End,Winnipeg,covN2,solid,17.60678,MB,825000,46,Manitoba,1342153
2022-08-06,24.803978,Winnipeg North End,Winnipeg,covN2,solid,33.967925,MB,825000,46,Manitoba,1342153
2022-08-07,24.452807,Winnipeg North End,Winnipeg,covN2,solid,22.001015,MB,825000,46,Manitoba,1342153
2022-08-08,28.598133,Winnipeg North End,Winnipeg,covN2,solid,42.438065,MB,825000,46,Manitoba,1342153
2022-08-10,26.668479,Winnipeg North End,Winnipeg,covN2,solid,17.32861,MB,825000,46,Manitoba,1342153
2022-08-11,37.472426,Winnipeg North End,Winnipeg,covN2,solid,71.626515,MB,825000,46,Manitoba,1342153
2022-08-13,35.902347,Winnipeg North End,Winnipeg,covN2,solid,26.11753,MB,825000,46,Manitoba,1342153
2022-08-14,38.299927,Winnipeg North End,Winnipeg,covN2,solid,33.988915,MB,825000,46,Manitoba,1342153
2022-08-15,33.897986,Winnipeg North End,Winnipeg,covN2,solid,20.42836,MB,825000,46,Manitoba,1342153
2022-08-17,32.231778,Winnipeg North End,Winnipeg,covN2,solid,8.99757,MB,825000,46,Manitoba,1342153
2022-08-18,21.581265,Winnipeg North End,Winnipeg,covN2,solid,18.37395,MB,825000,46,Manitoba,1342153
2022-08-20,19.050119,Winnipeg North End,Winnipeg,covN2,solid,13.4618,MB,825000,46,Manitoba,1342153
2022-08-21,13.723159,Winnipeg North End,Winnipeg,covN2,solid,7.354115,MB,825000,46,Manitoba,1342153
2022-08-22,11.190352,Winnipeg North End,Winnipeg,covN2,solid,7.764325,MB,825000,46,Manitoba,1342153
2022-08-24,11.968805,Winnipeg North End,Winnipeg,covN2,solid,12.889835,MB,825000,46,Manitoba,1342153
2022-08-25,15.063648,Winnipeg North End,Winnipeg,covN2,solid,33.848165,MB,825000,46,Manitoba,1342153
2022-08-27,27.074161,Winnipeg North End,Winnipeg,covN2,solid,73.514365,MB,825000,46,Manitoba,1342153
2022-08-28,37.226107,Winnipeg North End,Winnipeg,covN2,solid,58.113845,MB,825000,46,Manitoba,1342153
2022-08-29,45.489173,Winnipeg North End,Winnipeg,covN2,solid,49.079655,MB,825000,46,Manitoba,1342153
2022-08-31,48.386204,Winnipeg North End,Winnipeg,covN2,solid,27.37499,MB,825000,46,Manitoba,1342153
2022-09-01,46.559751,Winnipeg North End,Winnipeg,covN2,solid,24.7159,MB,825000,46,Manitoba,1342153
2022-09-03,48.275132,Winnipeg North End,Winnipeg,covN2,solid,82.09127,MB,825000,46,Manitoba,1342153
2022-09-04,52.727902,Winnipeg North End,Winnipeg,covN2,solid,80.377695,MB,825000,46,Manitoba,1342153
2022-09-05,55.592224,Winnipeg North End,Winnipeg,covN2,solid,63.401265,MB,825000,46,Manitoba,1342153
2022-09-07,55.33607,Winnipeg North End,Winnipeg,covN2,solid,26.09422,MB,825000,46,Manitoba,1342153
2022-09-08,55.036626,Winnipeg North End,Winnipeg,covN2,solid,23.21868,MB,825000,46,Manitoba,1342153
2022-09-10,45.674831,Winnipeg North End,Winnipeg,covN2,solid,35.282295,MB,825000,46,Manitoba,1342153
2022-09-11,39.04598,Winnipeg North End,Winnipeg,covN2,solid,47.23344,MB,825000,46,Manitoba,1342153
2022-09-12,37.589866,Winnipeg North End,Winnipeg,covN2,solid,56.120695,MB,825000,46,Manitoba,1342153
2022-09-14,35.333434,Winnipeg North End,Winnipeg,covN2,solid,14.81206,MB,825000,46,Manitoba,1342153
2022-09-15,35.340854,Winnipeg North End,Winnipeg,covN2,solid,23.25578,MB,825000,46,Manitoba,1342153
2022-09-17,29.317617,Winnipeg North End,Winnipeg,covN2,solid,5.16611,MB,825000,46,Manitoba,1342153
2022-09-18,21.134791,Winnipeg North End,Winnipeg,covN2,solid,6.31931,MB,825000,46,Manitoba,1342153
2022-09-19,13.961695,Winnipeg North End,Winnipeg,covN2,solid,20.255215,MB,825000,46,Manitoba,1342153
2022-09-21,23.717388,Winnipeg North End,Winnipeg,covN2,solid,63.590525,MB,825000,46,Manitoba,1342153
2022-09-22,24.532766,Winnipeg North End,Winnipeg,covN2,solid,27.33267,MB,825000,46,Manitoba,1342153
2022-09-24,37.824698,Winnipeg North End,Winnipeg,covN2,solid,71.62577,MB,825000,46,Manitoba,1342153
2022-09-25,51.296158,Winnipeg North End,Winnipeg,covN2,solid,73.67661,MB,825000,46,Manitoba,1342153
2022-09-26,58.690693,Winnipeg North End,Winnipeg,covN2,solid,57.22789,MB,825000,46,Manitoba,1342153
2022-09-28,53.508253,Winnipeg North End,Winnipeg,covN2,solid,37.678325,MB,825000,46,Manitoba,1342153
2022-09-29,55.3944,Winnipeg North End,Winnipeg,covN2,solid,36.763405,MB,825000,46,Manitoba,1342153
2022-10-01,52.143575,Winnipeg North End,Winnipeg,covN2,solid,55.371645,MB,825000,46,Manitoba,1342153
2022-10-02,44.019044,Winnipeg North End,Winnipeg,covN2,solid,33.053955,MB,825000,46,Manitoba,1342153
2022-10-03,41.217201,Winnipeg North End,Winnipeg,covN2,solid,43.218675,MB,825000,46,Manitoba,1342153
2022-10-05,42.72265,Winnipeg North End,Winnipeg,covN2,solid,45.20557,MB,825000,46,Manitoba,1342153
2022-10-06,45.442614,Winnipeg North End,Winnipeg,covN2,solid,50.363225,MB,825000,46,Manitoba,1342153
2022-10-08,42.215891,Winnipeg North End,Winnipeg,covN2,solid,39.23803,MB,825000,46,Manitoba,1342153
2022-10-09,41.004603,Winnipeg North End,Winnipeg,covN2,solid,26.997515,MB,825000,46,Manitoba,1342153
2022-10-10,41.884401,Winnipeg North End,Winnipeg,covN2,solid,47.617665,MB,825000,46,Manitoba,1342153
2022-10-12,135.358181,Winnipeg North End,Winnipeg,covN2,solid,512.57447,MB,825000,46,Manitoba,1342153
2022-10-13,157.874036,Winnipeg North End,Winnipeg,covN2,solid,162.9425,MB,825000,46,Manitoba,1342153
2022-10-15,161.934598,Winnipeg North End,Winnipeg,covN2,solid,59.54084,MB,825000,46,Manitoba,1342153
2022-10-16,167.163981,Winnipeg North End,Winnipeg,covN2,solid,53.14443,MB,825000,46,Manitoba,1342153
2022-10-17,220.371829,Winnipeg North End,Winnipeg,covN2,solid,313.656905,MB,825000,46,Manitoba,1342153
2022-10-19,133.672971,Winnipeg North End,Winnipeg,covN2,solid,79.08018,MB,825000,46,Manitoba,1342153
2022-10-20,111.865154,Winnipeg North End,Winnipeg,covN2,solid,53.903415,MB,825000,46,Manitoba,1342153
2022-10-22,118.907477,Winnipeg North End,Winnipeg,covN2,solid,94.752455,MB,825000,46,Manitoba,1342153
2022-10-23,120.684902,Winnipeg North End,Winnipeg,covN2,solid,62.031555,MB,825000,46,Manitoba,1342153
2022-10-24,63.795855,Winnipeg North End,Winnipeg,covN2,solid,29.21167,MB,825000,46,Manitoba,1342153
2022-10-26,55.700374,Winnipeg North End,Winnipeg,covN2,solid,38.602775,MB,825000,46,Manitoba,1342153
2022-10-27,57.137835,Winnipeg North End,Winnipeg,covN2,solid,61.09072,MB,825000,46,Manitoba,1342153
2022-10-29,57.504316,Winnipeg North End,Winnipeg,covN2,solid,96.58486,MB,825000,46,Manitoba,1342153
2022-10-30,56.27564,Winnipeg North End,Winnipeg,covN2,solid,55.888175,MB,825000,46,Manitoba,1342153
2022-10-31,56.391044,Winnipeg North End,Winnipeg,covN2,solid,29.78869,MB,825000,46,Manitoba,1342153
2022-11-02,52.847538,Winnipeg North End,Winnipeg,covN2,solid,20.885245,MB,825000,46,Manitoba,1342153
2022-11-03,55.152356,Winnipeg North End,Winnipeg,covN2,solid,72.61481,MB,825000,46,Manitoba,1342153
2022-11-05,46.676915,Winnipeg North End,Winnipeg,covN2,solid,54.207655,MB,825000,46,Manitoba,1342153
2022-11-06,50.368675,Winnipeg North End,Winnipeg,covN2,solid,74.346975,MB,825000,46,Manitoba,1342153
2022-11-07,58.309399,Winnipeg North End,Winnipeg,covN2,solid,69.49231,MB,825000,46,Manitoba,1342153
2022-11-09,77.272433,Winnipeg North End,Winnipeg,covN2,solid,115.700415,MB,825000,46,Manitoba,1342153
2022-11-10,80.653741,Winnipeg North End,Winnipeg,covN2,solid,89.52135,MB,825000,46,Manitoba,1342153
2022-11-12,95.296345,Winnipeg North End,Winnipeg,covN2,solid,127.420675,MB,825000,46,Manitoba,1342153
2022-11-13,88.415182,Winnipeg North End,Winnipeg,covN2,solid,39.941160000000004,MB,825000,46,Manitoba,1342153
2022-11-14,110.240266,Winnipeg North End,Winnipeg,covN2,solid,178.61773,MB,825000,46,Manitoba,1342153
2022-11-16,96.270939,Winnipeg North End,Winnipeg,covN2,solid,45.85378,MB,825000,46,Manitoba,1342153
2022-11-17,109.070708,Winnipeg North End,Winnipeg,covN2,solid,153.520195,MB,825000,46,Manitoba,1342153
2022-11-19,95.758582,Winnipeg North End,Winnipeg,covN2,solid,60.860045,MB,825000,46,Manitoba,1342153
2022-11-20,98.497334,Winnipeg North End,Winnipeg,covN2,solid,53.63492,MB,825000,46,Manitoba,1342153
2022-11-21,69.488736,Winnipeg North End,Winnipeg,covN2,solid,33.57474,MB,825000,46,Manitoba,1342153
2022-11-23,79.261843,Winnipeg North End,Winnipeg,covN2,solid,94.719315,MB,825000,46,Manitoba,1342153
2022-11-24,61.380592,Winnipeg North End,Winnipeg,covN2,solid,64.11394,MB,825000,46,Manitoba,1342153
2022-11-26,74.091039,Winnipeg North End,Winnipeg,covN2,solid,124.41228,MB,825000,46,Manitoba,1342153
2022-11-27,120.01017,Winnipeg North End,Winnipeg,covN2,solid,283.230575,MB,825000,46,Manitoba,1342153
2022-11-28,124.305229,Winnipeg North End,Winnipeg,covN2,solid,55.050035,MB,825000,46,Manitoba,1342153
2022-11-30,114.035709,Winnipeg North End,Winnipeg,covN2,solid,43.371715,MB,825000,46,Manitoba,1342153
2022-12-01,107.207749,Winnipeg North End,Winnipeg,covN2,solid,29.97414,MB,825000,46,Manitoba,1342153
2022-12-03,91.168051,Winnipeg North End,Winnipeg,covN2,solid,44.21379,MB,825000,46,Manitoba,1342153
2022-12-04,38.281407,Winnipeg North End,Winnipeg,covN2,solid,18.797355,MB,825000,46,Manitoba,1342153
2022-12-05,32.391128,Winnipeg North End,Winnipeg,covN2,solid,25.59864,MB,825000,46,Manitoba,1342153
2022-12-07,26.753577,Winnipeg North End,Winnipeg,covN2,solid,15.18396,MB,825000,46,Manitoba,1342153
2022-12-08,32.423019,Winnipeg North End,Winnipeg,covN2,solid,58.32135,MB,825000,46,Manitoba,1342153
2022-12-10,25.986191,Winnipeg North End,Winnipeg,covN2,solid,12.02965,MB,825000,46,Manitoba,1342153
2022-12-11,26.722601,Winnipeg North End,Winnipeg,covN2,solid,22.479405,MB,825000,46,Manitoba,1342153
2022-12-12,30.777099,Winnipeg North End,Winnipeg,covN2,solid,45.87113,MB,825000,46,Manitoba,1342153
2022-12-14,35.22353,Winnipeg North End,Winnipeg,covN2,solid,37.416115,MB,825000,46,Manitoba,1342153
